SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Sun Jan 01 02:31:01 GMT-03:00 2006
User: Lavfis
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: HR4C5405
Integration Time (usec): 80000 (HR4C5405)
Spectra Averaged: 1 (HR4C5405)
Boxcar Smoothing: 0 (HR4C5405)
Correct for Electrical Dark: Yes (HR4C5405)
Strobe/Lamp Enabled: No (HR4C5405)
Correct for Detector Non-linearity: No (HR4C5405)
Correct for Stray Light: No (HR4C5405)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
194,53	2,00
194,80	14,36
195,07	14,36
195,34	21,36
195,61	5,36
195,88	-5,64
196,15	7,36
196,42	14,36
196,69	5,36
196,96	4,36
197,23	-3,64
197,50	3,36
197,77	-0,64
198,04	-12,64
198,31	-9,64
198,58	-12,64
198,85	-11,64
199,12	18,36
199,39	0,36
199,66	-0,64
199,93	14,36
200,20	-5,64
200,47	-1,64
200,74	-4,64
201,01	-6,64
201,28	13,36
201,55	-0,64
201,82	-31,64
202,09	-6,64
202,36	11,36
202,63	-11,64
202,90	-14,64
203,17	-17,64
203,44	-19,64
203,71	-4,64
203,98	8,36
204,25	-8,64
204,52	-7,64
204,79	5,36
205,06	-10,64
205,33	12,36
205,60	20,36
205,86	26,36
206,13	11,36
206,40	-5,64
206,67	-31,64
206,94	5,36
207,21	5,36
207,48	-0,64
207,75	-4,64
208,02	-18,64
208,29	-6,64
208,56	7,36
208,83	-9,64
209,10	7,36
209,37	11,36
209,64	12,36
209,91	16,36
210,18	-0,64
210,45	-3,64
210,72	-6,64
210,99	-9,64
211,26	-1,64
211,53	12,36
211,80	11,36
212,07	6,36
212,33	0,36
212,60	21,36
212,87	-11,64
213,14	2,36
213,41	2,36
213,68	7,36
213,95	-6,64
214,22	10,36
214,49	2,36
214,76	20,36
215,03	-2,64
215,30	-9,64
215,57	2,36
215,84	7,36
216,11	-13,64
216,38	4,36
216,65	14,36
216,91	-0,64
217,18	1,36
217,45	16,36
217,72	4,36
217,99	-10,64
218,26	5,36
218,53	-1,64
218,80	-7,64
219,07	5,36
219,34	-14,64
219,61	-2,64
219,88	5,36
220,15	-8,64
220,42	1,36
220,68	-0,64
220,95	10,36
221,22	21,36
221,49	-1,64
221,76	-0,64
222,03	-15,64
222,30	-4,64
222,57	15,36
222,84	8,36
223,11	-3,64
223,38	-6,64
223,65	-15,64
223,92	17,36
224,18	-7,64
224,45	18,36
224,72	5,36
224,99	-8,64
225,26	-9,64
225,53	-7,64
225,80	-16,64
226,07	-24,64
226,34	5,36
226,61	16,36
226,88	7,36
227,14	4,36
227,41	-0,64
227,68	0,36
227,95	-12,64
228,22	7,36
228,49	7,36
228,76	6,36
229,03	-2,64
229,30	17,36
229,57	0,36
229,83	12,36
230,10	-4,64
230,37	-2,64
230,64	11,36
230,91	8,36
231,18	-0,64
231,45	-2,64
231,72	7,36
231,99	12,36
232,25	2,36
232,52	-3,64
232,79	-10,64
233,06	-19,64
233,33	20,36
233,60	0,36
233,87	1,36
234,14	12,36
234,41	-1,64
234,67	10,36
234,94	16,36
235,21	21,36
235,48	0,36
235,75	13,36
236,02	13,36
236,29	19,36
236,56	-4,64
236,82	2,36
237,09	22,36
237,36	19,36
237,63	-1,64
237,90	5,36
238,17	8,36
238,44	5,36
238,71	11,36
238,97	-7,64
239,24	-9,64
239,51	-5,64
239,78	7,36
240,05	0,36
240,32	-8,64
240,59	17,36
240,86	20,36
241,12	18,36
241,39	11,36
241,66	2,36
241,93	10,36
242,20	5,36
242,47	7,36
242,74	-1,64
243,00	13,36
243,27	-3,64
243,54	-2,64
243,81	20,36
244,08	7,36
244,35	7,36
244,62	22,36
244,88	6,36
245,15	2,36
245,42	6,36
245,69	2,36
245,96	0,36
246,23	-2,64
246,50	-15,64
246,76	-10,64
247,03	-8,64
247,30	-7,64
247,57	7,36
247,84	-5,64
248,11	3,36
248,37	1,36
248,64	-0,64
248,91	14,36
249,18	10,36
249,45	-21,64
249,72	5,36
249,99	-2,64
250,25	-13,64
250,52	7,36
250,79	13,36
251,06	12,36
251,33	19,36
251,60	7,36
251,86	9,36
252,13	7,36
252,40	12,36
252,67	-13,64
252,94	-8,64
253,21	14,36
253,47	-3,64
253,74	-0,64
254,01	25,36
254,28	11,36
254,55	5,36
254,81	4,36
255,08	5,36
255,35	-16,64
255,62	13,36
255,89	10,36
256,16	11,36
256,42	8,36
256,69	12,36
256,96	14,36
257,23	5,36
257,50	21,36
257,76	18,36
258,03	0,36
258,30	4,36
258,57	14,36
258,84	5,36
259,11	5,36
259,37	10,36
259,64	-0,64
259,91	7,36
260,18	-4,64
260,45	3,36
260,71	10,36
260,98	4,36
261,25	2,36
261,52	3,36
261,79	9,36
262,05	2,36
262,32	16,36
262,59	14,36
262,86	23,36
263,13	27,36
263,39	4,36
263,66	11,36
263,93	9,36
264,20	3,36
264,47	5,36
264,73	3,36
265,00	12,36
265,27	19,36
265,54	17,36
265,81	0,36
266,07	2,36
266,34	8,36
266,61	-1,64
266,88	6,36
267,15	-3,64
267,41	11,36
267,68	-6,64
267,95	12,36
268,22	4,36
268,48	12,36
268,75	25,36
269,02	2,36
269,29	-8,64
269,56	15,36
269,82	6,36
270,09	19,36
270,36	-2,64
270,63	1,36
270,89	-4,64
271,16	-16,64
271,43	4,36
271,70	14,36
271,97	-6,64
272,23	6,36
272,50	16,36
272,77	5,36
273,04	9,36
273,30	19,36
273,57	9,36
273,84	-6,64
274,11	10,36
274,37	-15,64
274,64	-1,64
274,91	13,36
275,18	24,36
275,45	14,36
275,71	14,36
275,98	9,36
276,25	14,36
276,52	-1,64
276,78	17,36
277,05	7,36
277,32	4,36
277,59	-6,64
277,85	4,36
278,12	11,36
278,39	-2,64
278,66	-6,64
278,92	4,36
279,19	14,36
279,46	10,36
279,73	4,36
279,99	12,36
280,26	4,36
280,53	-6,64
280,80	10,36
281,06	2,36
281,33	1,36
281,60	5,36
281,87	10,36
282,13	-7,64
282,40	8,36
282,67	8,36
282,94	3,36
283,20	8,36
283,47	20,36
283,74	-14,64
284,01	-4,64
284,27	13,36
284,54	-10,64
284,81	-1,64
285,07	-10,64
285,34	-1,64
285,61	2,36
285,88	-2,64
286,14	9,36
286,41	18,36
286,68	10,36
286,95	18,36
287,21	12,36
287,48	-1,64
287,75	11,36
288,02	-2,64
288,28	6,36
288,55	12,36
288,82	4,36
289,08	-6,64
289,35	-4,64
289,62	13,36
289,89	-9,64
290,15	4,36
290,42	-26,64
290,69	17,36
290,95	2,36
291,22	10,36
291,49	22,36
291,76	3,36
292,02	12,36
292,29	12,36
292,56	-10,64
292,82	32,36
293,09	42,36
293,36	13,36
293,63	-1,64
293,89	3,36
294,16	20,36
294,43	11,36
294,69	7,36
294,96	22,36
295,23	-1,64
295,50	1,36
295,76	23,36
296,03	12,36
296,30	-1,64
296,56	18,36
296,83	15,36
297,10	18,36
297,36	-2,64
297,63	-0,64
297,90	23,36
298,16	9,36
298,43	19,36
298,70	-6,64
298,97	1,36
299,23	10,36
299,50	10,36
299,77	2,36
300,03	-1,64
300,30	9,36
300,57	-13,64
300,83	6,36
301,10	26,36
301,37	9,36
301,63	-9,64
301,90	25,36
302,17	9,36
302,44	-2,64
302,70	2,36
302,97	9,36
303,24	2,36
303,50	5,36
303,77	9,36
304,04	6,36
304,30	24,36
304,57	29,36
304,84	26,36
305,10	14,36
305,37	19,36
305,64	20,36
305,90	9,36
306,17	14,36
306,44	14,36
306,70	4,36
306,97	5,36
307,24	2,36
307,50	-5,64
307,77	2,36
308,04	-2,64
308,30	4,36
308,57	3,36
308,84	8,36
309,10	6,36
309,37	-4,64
309,64	-1,64
309,90	8,36
310,17	25,36
310,44	12,36
310,70	15,36
310,97	-2,64
311,24	11,36
311,50	0,36
311,77	36,36
312,04	5,36
312,30	18,36
312,57	22,36
312,84	14,36
313,10	34,36
313,37	4,36
313,63	33,36
313,90	28,36
314,17	3,36
314,43	0,36
314,70	12,36
314,97	35,36
315,23	15,36
315,50	-2,64
315,77	10,36
316,03	3,36
316,30	1,36
316,57	32,36
316,83	20,36
317,10	25,36
317,36	24,36
317,63	23,36
317,90	12,36
318,16	11,36
318,43	29,36
318,70	24,36
318,96	19,36
319,23	13,36
319,50	8,36
319,76	6,36
320,03	22,36
320,29	30,36
320,56	20,36
320,83	14,36
321,09	-5,64
321,36	1,36
321,63	14,36
321,89	13,36
322,16	32,36
322,42	15,36
322,69	2,36
322,96	4,36
323,22	5,36
323,49	21,36
323,76	26,36
324,02	25,36
324,29	14,36
324,55	21,36
324,82	16,36
325,09	31,36
325,35	4,36
325,62	-0,64
325,88	17,36
326,15	20,36
326,42	12,36
326,68	27,36
326,95	13,36
327,21	24,36
327,48	21,36
327,75	39,36
328,01	18,36
328,28	19,36
328,55	19,36
328,81	27,36
329,08	30,36
329,34	20,36
329,61	34,36
329,88	16,36
330,14	29,36
330,41	30,36
330,67	21,36
330,94	8,36
331,21	38,36
331,47	19,36
331,74	33,36
332,00	32,36
332,27	31,36
332,53	55,36
332,80	32,36
333,07	40,36
333,33	34,36
333,60	36,36
333,86	32,36
334,13	37,36
334,40	34,36
334,66	24,36
334,93	38,36
335,19	27,36
335,46	32,36
335,73	35,36
335,99	41,36
336,26	16,36
336,52	40,36
336,79	47,36
337,05	51,36
337,32	48,36
337,59	48,36
337,85	41,36
338,12	41,36
338,38	38,36
338,65	53,36
338,91	36,36
339,18	26,36
339,45	48,36
339,71	59,36
339,98	58,36
340,24	63,36
340,51	63,36
340,77	64,36
341,04	50,36
341,31	62,36
341,57	68,36
341,84	81,36
342,10	75,36
342,37	61,36
342,63	83,36
342,90	75,36
343,17	64,36
343,43	64,36
343,70	75,36
343,96	44,36
344,23	91,36
344,49	81,36
344,76	74,36
345,02	110,36
345,29	97,36
345,56	113,36
345,82	101,36
346,09	100,36
346,35	104,36
346,62	96,36
346,88	136,36
347,15	139,36
347,41	140,36
347,68	154,36
347,94	157,36
348,21	182,36
348,48	213,36
348,74	246,36
349,01	246,36
349,27	258,36
349,54	296,36
349,80	304,36
350,07	338,36
350,33	327,36
350,60	365,36
350,86	362,36
351,13	431,36
351,39	458,36
351,66	507,36
351,93	580,36
352,19	603,36
352,46	701,36
352,72	744,36
352,99	817,36
353,25	922,36
353,52	980,36
353,78	1121,36
354,05	1183,36
354,31	1324,36
354,58	1433,36
354,84	1611,36
355,11	1756,36
355,37	1870,36
355,64	2089,36
355,90	2263,36
356,17	2484,36
356,43	2762,36
356,70	2961,36
356,97	3202,36
357,23	3471,36
357,50	3766,36
357,76	4054,36
358,03	4417,36
358,29	4728,36
358,56	5150,36
358,82	5388,36
359,09	5787,36
359,35	6240,36
359,62	6759,36
359,88	7143,36
360,15	7692,36
360,41	8054,36
360,68	8812,36
360,94	9537,36
361,21	9982,36
361,47	10694,36
361,74	11013,36
362,00	11763,36
362,27	12069,36
362,53	12528,36
362,80	13070,36
363,06	13459,36
363,33	14136,36
363,59	15097,36
363,86	15159,36
364,12	15154,36
364,39	15162,36
364,65	15153,36
364,92	15155,36
365,18	15149,36
365,45	15167,36
365,71	15163,36
365,98	15155,36
366,24	15153,36
366,51	15194,36
