SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Sun Jan 01 00:18:42 GMT-03:00 2006
User: Lavfis
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: HR4C5405
Integration Time (usec): 100000 (HR4C5405)
Spectra Averaged: 1 (HR4C5405)
Boxcar Smoothing: 0 (HR4C5405)
Correct for Electrical Dark: No (HR4C5405)
Strobe/Lamp Enabled: No (HR4C5405)
Correct for Detector Non-linearity: No (HR4C5405)
Correct for Stray Light: No (HR4C5405)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
194,53	1108,00
194,80	1108,00
195,07	1108,00
195,34	1129,00
195,61	1159,00
195,88	1159,00
196,15	1159,00
196,42	1155,00
196,69	1161,00
196,96	1177,00
197,23	1173,00
197,50	1159,00
197,77	1172,00
198,04	1180,00
198,31	1174,00
198,58	1169,00
198,85	1164,00
199,12	1175,00
199,39	1170,00
199,66	1134,00
199,93	1181,00
200,20	1170,00
200,47	1164,00
200,74	1181,00
201,01	1166,00
201,28	1162,00
201,55	1161,00
201,82	1157,00
202,09	1171,00
202,36	1158,00
202,63	1157,00
202,90	1162,00
203,17	1164,00
203,44	1167,00
203,71	1177,00
203,98	1182,00
204,25	1172,00
204,52	1167,00
204,79	1150,00
205,06	1167,00
205,33	1173,00
205,60	1169,00
205,86	1161,00
206,13	1176,00
206,40	1169,00
206,67	1156,00
206,94	1160,00
207,21	1162,00
207,48	1157,00
207,75	1174,00
208,02	1177,00
208,29	1181,00
208,56	1166,00
208,83	1165,00
209,10	1163,00
209,37	1160,00
209,64	1173,00
209,91	1160,00
210,18	1179,00
210,45	1165,00
210,72	1166,00
210,99	1178,00
211,26	1182,00
211,53	1168,00
211,80	1172,00
212,07	1170,00
212,33	1179,00
212,60	1168,00
212,87	1165,00
213,14	1180,00
213,41	1183,00
213,68	1169,00
213,95	1157,00
214,22	1171,00
214,49	1157,00
214,76	1174,00
215,03	1174,00
215,30	1172,00
215,57	1189,00
215,84	1167,00
216,11	1178,00
216,38	1176,00
216,65	1173,00
216,91	1196,00
217,18	1167,00
217,45	1165,00
217,72	1164,00
217,99	1166,00
218,26	1161,00
218,53	1168,00
218,80	1168,00
219,07	1172,00
219,34	1173,00
219,61	1179,00
219,88	1178,00
220,15	1174,00
220,42	1177,00
220,68	1170,00
220,95	1165,00
221,22	1176,00
221,49	1197,00
221,76	1178,00
222,03	1161,00
222,30	1185,00
222,57	1174,00
222,84	1175,00
223,11	1185,00
223,38	1169,00
223,65	1160,00
223,92	1180,00
224,18	1171,00
224,45	1177,00
224,72	1173,00
224,99	1169,00
225,26	1170,00
225,53	1161,00
225,80	1187,00
226,07	1190,00
226,34	1181,00
226,61	1164,00
226,88	1170,00
227,14	1178,00
227,41	1161,00
227,68	1183,00
227,95	1166,00
228,22	1173,00
228,49	1176,00
228,76	1169,00
229,03	1168,00
229,30	1184,00
229,57	1180,00
229,83	1185,00
230,10	1171,00
230,37	1180,00
230,64	1166,00
230,91	1164,00
231,18	1171,00
231,45	1186,00
231,72	1188,00
231,99	1179,00
232,25	1162,00
232,52	1154,00
232,79	1167,00
233,06	1171,00
233,33	1172,00
233,60	1176,00
233,87	1170,00
234,14	1161,00
234,41	1169,00
234,67	1175,00
234,94	1171,00
235,21	1164,00
235,48	1181,00
235,75	1169,00
236,02	1171,00
236,29	1170,00
236,56	1168,00
236,82	1163,00
237,09	1180,00
237,36	1159,00
237,63	1174,00
237,90	1154,00
238,17	1183,00
238,44	1171,00
238,71	1175,00
238,97	1173,00
239,24	1171,00
239,51	1181,00
239,78	1174,00
240,05	1176,00
240,32	1192,00
240,59	1162,00
240,86	1170,00
241,12	1151,00
241,39	1180,00
241,66	1171,00
241,93	1160,00
242,20	1170,00
242,47	1185,00
242,74	1192,00
243,00	1190,00
243,27	1182,00
243,54	1189,00
243,81	1163,00
244,08	1170,00
244,35	1170,00
244,62	1171,00
244,88	1175,00
245,15	1169,00
245,42	1173,00
245,69	1173,00
245,96	1179,00
246,23	1175,00
246,50	1176,00
246,76	1174,00
247,03	1171,00
247,30	1160,00
247,57	1155,00
247,84	1181,00
248,11	1178,00
248,37	1183,00
248,64	1156,00
248,91	1187,00
249,18	1166,00
249,45	1162,00
249,72	1175,00
249,99	1172,00
250,25	1172,00
250,52	1176,00
250,79	1164,00
251,06	1184,00
251,33	1184,00
251,60	1177,00
251,86	1160,00
252,13	1160,00
252,40	1174,00
252,67	1184,00
252,94	1171,00
253,21	1173,00
253,47	1150,00
253,74	1172,00
254,01	1171,00
254,28	1175,00
254,55	1159,00
254,81	1167,00
255,08	1167,00
255,35	1180,00
255,62	1149,00
255,89	1172,00
256,16	1164,00
256,42	1188,00
256,69	1168,00
256,96	1167,00
257,23	1173,00
257,50	1160,00
257,76	1173,00
258,03	1165,00
258,30	1176,00
258,57	1161,00
258,84	1174,00
259,11	1180,00
259,37	1186,00
259,64	1169,00
259,91	1179,00
260,18	1164,00
260,45	1179,00
260,71	1182,00
260,98	1175,00
261,25	1179,00
261,52	1186,00
261,79	1169,00
262,05	1161,00
262,32	1200,00
262,59	1171,00
262,86	1165,00
263,13	1160,00
263,39	1164,00
263,66	1176,00
263,93	1172,00
264,20	1171,00
264,47	1142,00
264,73	1145,00
265,00	1172,00
265,27	1183,00
265,54	1176,00
265,81	1171,00
266,07	1181,00
266,34	1176,00
266,61	1181,00
266,88	1189,00
267,15	1195,00
267,41	1171,00
267,68	1169,00
267,95	1150,00
268,22	1166,00
