354,42	33,18	354,42	33,18	354,42	253,13	354,42	0,00	354,42	3,28	354,42	-11,06	354,42	-33,18	354,42	-43,01
354,64	39,73	354,64	39,73	354,64	291,22	354,64	58,16	354,64	67,17	354,64	25,80	354,64	52,43	354,64	31,95
354,85	33,18	354,85	33,18	354,85	290,81	354,85	13,52	354,85	53,25	354,85	29,08	354,85	-19,25	354,85	-9,83
355,07	84,38	355,07	84,38	355,07	336,28	355,07	64,31	355,07	56,93	355,07	38,50	355,07	-8,19	355,07	0,82
355,29	82,33	355,29	82,33	355,29	367,00	355,29	24,99	355,29	44,65	355,29	-6,55	355,29	22,12	355,29	18,02
355,51	6,96	355,51	6,96	355,51	324,40	355,51	-37,68	355,51	-58,57	355,51	-63,08	355,51	-74,14	355,51	-87,65
355,73	74,96	355,73	74,96	355,73	422,29	355,73	25,80	355,73	31,13	355,73	4,10	355,73	-7,37	355,73	2,87
355,95	18,02	355,95	18,02	355,95	370,68	355,95	4,92	355,95	6,55	355,95	-20,89	355,95	-34,00	355,95	-37,68
356,17	-12,70	356,17	-12,70	356,17	444,00	356,17	-55,30	356,17	11,47	356,17	-46,69	356,17	-36,45	356,17	-54,89
356,38	70,45	356,38	70,45	356,38	534,93	356,38	69,22	356,38	52,43	356,38	39,32	356,38	31,54	356,38	-9,01
356,60	0,00	356,60	0,00	356,60	496,84	356,60	-62,67	356,60	-13,11	356,60	-51,20	356,60	-61,03	356,60	-93,80
356,82	53,25	356,82	53,25	356,82	564,01	356,82	30,31	356,82	14,75	356,82	-9,01	356,82	-5,32	356,82	-18,84
357,04	119,60	357,04	119,60	357,04	651,25	357,04	74,96	357,04	89,70	357,04	72,09	357,04	72,91	357,04	42,19
357,26	51,20	357,26	51,20	357,26	684,02	357,26	50,38	357,26	21,71	357,26	-5,32	357,26	28,67	357,26	-20,07
357,48	76,18	357,48	76,18	357,48	734,40	357,48	47,51	357,48	49,15	357,48	30,31	357,48	25,80	357,48	32,77
357,69	39,32	357,69	39,32	357,69	757,34	357,69	5,73	357,69	38,50	357,69	22,94	357,69	12,29	357,69	0,41
357,91	22,94	357,91	22,94	357,91	800,76	357,91	10,24	357,91	-6,96	357,91	-45,06	357,91	-33,59	357,91	-37,68
358,13	0,41	358,13	0,41	358,13	809,77	358,13	-27,03	358,13	-27,44	358,13	-27,44	358,13	-68,81	358,13	-89,29
358,35	23,76	358,35	23,76	358,35	952,31	358,35	31,13	358,35	56,11	358,35	2,87	358,35	3,28	358,35	-14,34
358,57	63,49	358,57	63,49	358,57	1053,07	358,57	53,25	358,57	56,93	358,57	-2,46	358,57	-11,06	358,57	-11,88
358,79	19,25	358,79	19,25	358,79	1100,17	358,79	13,93	358,79	54,07	358,79	-27,03	358,79	-19,66	358,79	-41,78
359,01	61,03	359,01	61,03	359,01	1116,55	359,01	11,47	359,01	23,76	359,01	3,28	359,01	-32,77	359,01	-42,19
359,22	135,17	359,22	135,17	359,22	1358,21	359,22	140,08	359,22	129,84	359,22	126,97	359,22	110,18	359,22	85,20
359,44	33,18	359,44	33,18	359,44	1337,32	359,44	24,17	359,44	22,12	359,44	5,73	359,44	0,41	359,44	-51,61
359,66	77,82	359,66	77,82	359,66	1460,61	359,66	48,74	359,66	81,51	359,66	31,54	359,66	43,01	359,66	13,11
359,88	52,84	359,88	52,84	359,88	1517,54	359,88	22,12	359,88	54,48	359,88	8,60	359,88	9,83	359,88	12,70
360,10	57,75	360,10	57,75	360,10	1564,65	360,10	45,06	360,10	32,77	360,10	-9,83	360,10	-4,51	360,10	-25,39
360,32	58,57	360,32	58,57	360,32	1664,59	360,32	27,44	360,32	85,61	360,32	18,43	360,32	7,78	360,32	44,24
360,53	-4,92	360,53	-4,92	360,53	1726,85	360,53	-44,65	360,53	-29,90	360,53	-73,32	360,53	-72,50	360,53	-83,15
360,75	47,92	360,75	47,92	360,75	1895,60	360,75	32,77	360,75	64,31	360,75	13,11	360,75	28,67	360,75	-19,66
360,97	83,97	360,97	83,97	360,97	2070,50	360,97	66,76	360,97	78,64	360,97	58,98	360,97	23,35	360,97	36,86
361,19	37,68	361,19	37,68	361,19	2064,35	361,19	2,46	361,19	14,34	361,19	-34,00	361,19	-33,59	361,19	-17,61
361,41	73,73	361,41	73,73	361,41	2358,44	361,41	58,98	361,41	87,65	361,41	47,92	361,41	40,55	361,41	11,88
361,62	100,35	361,62	100,35	361,62	2397,76	361,62	86,01	361,62	104,04	361,62	62,26	361,62	25,80	361,62	18,84
361,84	36,86	361,84	36,86	361,84	2539,89	361,84	44,24	361,84	19,25	361,84	-20,07	361,84	-16,79	361,84	-46,69
362,06	56,52	362,06	56,52	362,06	2746,74	362,06	41,37	362,06	24,99	362,06	-31,13	362,06	-34,00	362,06	-24,58
362,28	-58,16	362,28	-58,16	362,28	2807,36	362,28	-31,54	362,28	-1,64	362,28	-1,64	362,28	-35,23	362,28	-64,72
362,50	52,43	362,50	52,43	362,50	3061,30	362,50	53,25	362,50	43,83	362,50	11,47	362,50	27,03	362,50	-3,28
